table,column,value
debate,date,"October 21, 2011"
debate,venue,"Doha , Qatar"
debate,venue,"Dubai , UAE"
debate,venue,"Manama , Bahrain"
debate,venue,"Abu Dhabi , UAE"
debate,num_of_audience,134
debate,num_of_audience,209
debate,num_of_audience,342
debate,num_of_audience,313
debate,num_of_audience,90
debate,num_of_audience,159
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,affirmative,1
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,affirmative,2
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,affirmative,4
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,affirmative,5
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,negative,8
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,negative,10
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,negative,6
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,negative,7
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,if_affirmative_win,T
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,if_affirmative_win,F
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,date,"August 3, 2015"
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,date,"January 12, 2017"
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,date,"October 27, 2015"
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,date,"January 21, 2017"
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,date,"October 21, 2011"
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,venue,"Dubai , UAE"
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,venue,"Manama , Bahrain"
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,venue,"Abu Dhabi , UAE"
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,num_of_audience,209
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,num_of_audience,342
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,num_of_audience,313
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,num_of_audience,90
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,num_of_audience,159
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,district,New York 6
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,district,New York 7
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,district,New York 10
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,district,New York 8
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,name,Horace F. Clark
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,name,Charles Van Wyck
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,name,John Cochrane
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,name,George Briggs
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,party,Anti-Lecompton Democrat
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,party,Republican
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,party,Democratic
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,age,42
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,age,36
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,age,45
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.negative = t3.people_id,age,46
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,affirmative,1
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,affirmative,2
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,affirmative,4
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,affirmative,5
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,negative,8
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,negative,10
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,negative,6
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,negative,7
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,if_affirmative_win,T
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,if_affirmative_win,F
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,date,"August 3, 2015"
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,date,"January 12, 2017"
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,date,"October 27, 2015"
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,date,"January 21, 2017"
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,date,"October 21, 2011"
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,venue,"Dubai , UAE"
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,venue,"Manama , Bahrain"
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,venue,"Abu Dhabi , UAE"
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,num_of_audience,209
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,num_of_audience,342
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,num_of_audience,313
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,num_of_audience,90
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,num_of_audience,159
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,district,New York 2
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,district,New York 5
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,district,New York 1
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,district,New York 4
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,name,James Humphrey
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,name,Luther C. Carter
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,name,William B. Maclay
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,name,Thomas J. Barr
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,party,Democratic
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,party,Republican
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,party,Independent Democrat
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,age,48
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,age,35
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,age,36
debate_people as t1 join debate as t2 on t1.debate_id = t2.debate_id join people as t3 on t1.affirmative = t3.people_id,age,38
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,debate_id,1
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,debate_id,3
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,debate_id,4
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,debate_id,5
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,debate_id,6
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,affirmative,1
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,affirmative,2
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,affirmative,4
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,affirmative,5
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,negative,8
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,negative,10
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,negative,6
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,negative,7
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,if_affirmative_win,T
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,if_affirmative_win,F
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,district,New York 2
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,district,New York 5
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,district,New York 1
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,district,New York 4
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,name,James Humphrey
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,name,Luther C. Carter
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,name,William B. Maclay
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,name,Thomas J. Barr
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,party,Democratic
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,party,Republican
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,party,Independent Democrat
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,age,48
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,age,35
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,age,36
debate_people as t1 join people as t2 on t1.affirmative = t2.people_id,age,38
people,people_id,1
people,people_id,2
people,people_id,3
people,people_id,4
people,people_id,5
people,people_id,6
people,people_id,7
people,people_id,8
people,people_id,9
people,people_id,10
people,district,New York 5
people,district,New York 3
people,district,New York 2
people,district,New York 10
people,district,New York 1
people,district,New York 6
people,district,New York 8
people,district,New York 7
people,district,New York 4
people,district,New York 9
people,name,James Humphrey
people,name,Luther C. Carter
people,name,Charles Van Wyck
people,name,Daniel Sickles
people,name,John Cochrane
people,name,George Briggs
people,name,John B. Haskin
people,name,Thomas J. Barr
people,name,Horace F. Clark
people,name,William B. Maclay
people,party,Democratic
people,party,Republican
people,party,Anti-Lecompton Democrat
people,party,Independent Democrat
people,age,35
people,age,36
people,age,38
people,age,42
people,age,43
people,age,45
people,age,46
people,age,48
tryout,pid,20002
tryout,pid,40004
tryout,pid,10001
tryout,pid,30003
tryout,pid,50005
tryout,cname,ASU
tryout,cname,LSU
tryout,cname,OU
tryout,cname,FSU
tryout,ppos,striker
tryout,ppos,goalie
tryout,ppos,mid
tryout,decision,yes
tryout,decision,no
college as t1 join tryout as t2 on t1.cname = t2.cname,state,AZ
college as t1 join tryout as t2 on t1.cname = t2.cname,state,OK
college as t1 join tryout as t2 on t1.cname = t2.cname,state,LA
college as t1 join tryout as t2 on t1.cname = t2.cname,state,FL
college as t1 join tryout as t2 on t1.cname = t2.cname,enr,12000
college as t1 join tryout as t2 on t1.cname = t2.cname,enr,19000
college as t1 join tryout as t2 on t1.cname = t2.cname,enr,18000
college as t1 join tryout as t2 on t1.cname = t2.cname,enr,22000
college as t1 join tryout as t2 on t1.cname = t2.cname,pid,20002
college as t1 join tryout as t2 on t1.cname = t2.cname,pid,40004
college as t1 join tryout as t2 on t1.cname = t2.cname,pid,10001
college as t1 join tryout as t2 on t1.cname = t2.cname,pid,30003
college as t1 join tryout as t2 on t1.cname = t2.cname,pid,50005
college as t1 join tryout as t2 on t1.cname = t2.cname,ppos,striker
college as t1 join tryout as t2 on t1.cname = t2.cname,ppos,goalie
college as t1 join tryout as t2 on t1.cname = t2.cname,ppos,mid
college as t1 join tryout as t2 on t1.cname = t2.cname,decision,yes
college as t1 join tryout as t2 on t1.cname = t2.cname,decision,no
player,pid,20002
player,pid,40002
player,pid,40004
player,pid,10001
player,pid,30003
player,pid,50005
player,pname,Drago
player,pname,Eddie
player,pname,Charles
player,pname,Andrew
player,pname,David
player,pname,Blake
player,ycard,yes
player,ycard,no
player,hs,1200
player,hs,600
player,hs,1600
player,hs,300
college,cname,ASU
college,cname,LSU
college,cname,OU
college,cname,FSU
college,state,AZ
college,state,OK
college,state,LA
college,state,FL
college,enr,18000
college,enr,19000
college,enr,12000
college,enr,22000
player as t1 join tryout as t2 on t1.pid = t2.pid,pname,Eddie
player as t1 join tryout as t2 on t1.pid = t2.pid,pname,Charles
player as t1 join tryout as t2 on t1.pid = t2.pid,pname,Andrew
player as t1 join tryout as t2 on t1.pid = t2.pid,pname,David
player as t1 join tryout as t2 on t1.pid = t2.pid,pname,Blake
player as t1 join tryout as t2 on t1.pid = t2.pid,ycard,yes
player as t1 join tryout as t2 on t1.pid = t2.pid,ycard,no
player as t1 join tryout as t2 on t1.pid = t2.pid,hs,1200
player as t1 join tryout as t2 on t1.pid = t2.pid,hs,600
player as t1 join tryout as t2 on t1.pid = t2.pid,hs,1600
player as t1 join tryout as t2 on t1.pid = t2.pid,hs,300
player as t1 join tryout as t2 on t1.pid = t2.pid,cname,ASU
player as t1 join tryout as t2 on t1.pid = t2.pid,cname,LSU
player as t1 join tryout as t2 on t1.pid = t2.pid,cname,OU
player as t1 join tryout as t2 on t1.pid = t2.pid,cname,FSU
player as t1 join tryout as t2 on t1.pid = t2.pid,ppos,striker
player as t1 join tryout as t2 on t1.pid = t2.pid,ppos,goalie
player as t1 join tryout as t2 on t1.pid = t2.pid,ppos,mid
player as t1 join tryout as t2 on t1.pid = t2.pid,decision,yes
player as t1 join tryout as t2 on t1.pid = t2.pid,decision,no
tryout as t1 join player as t2 on t1.pid = t2.pid,cname,ASU
tryout as t1 join player as t2 on t1.pid = t2.pid,cname,LSU
tryout as t1 join player as t2 on t1.pid = t2.pid,cname,OU
tryout as t1 join player as t2 on t1.pid = t2.pid,cname,FSU
tryout as t1 join player as t2 on t1.pid = t2.pid,ppos,striker
tryout as t1 join player as t2 on t1.pid = t2.pid,ppos,goalie
tryout as t1 join player as t2 on t1.pid = t2.pid,ppos,mid
tryout as t1 join player as t2 on t1.pid = t2.pid,decision,yes
tryout as t1 join player as t2 on t1.pid = t2.pid,decision,no
tryout as t1 join player as t2 on t1.pid = t2.pid,pname,Eddie
tryout as t1 join player as t2 on t1.pid = t2.pid,pname,Charles
tryout as t1 join player as t2 on t1.pid = t2.pid,pname,Andrew
tryout as t1 join player as t2 on t1.pid = t2.pid,pname,David
tryout as t1 join player as t2 on t1.pid = t2.pid,pname,Blake
tryout as t1 join player as t2 on t1.pid = t2.pid,ycard,yes
tryout as t1 join player as t2 on t1.pid = t2.pid,ycard,no
tryout as t1 join player as t2 on t1.pid = t2.pid,hs,1200
tryout as t1 join player as t2 on t1.pid = t2.pid,hs,600
tryout as t1 join player as t2 on t1.pid = t2.pid,hs,1600
tryout as t1 join player as t2 on t1.pid = t2.pid,hs,300
election,election_id,1
election,election_id,2
election,election_id,3
election,election_id,4
election,election_id,5
election,representative_id,1
election,representative_id,2
election,representative_id,4
election,representative_id,5
election,representative_id,7
election,date,1953
election,date,1949
election,date,October 1942
election,date,July 1942
election,date,1946
election,votes,12422.0
election,votes,9423.0
election,votes,11059.0
election,votes,13049.0
election,votes,14077.0
election,vote_percent,16.2
election,vote_percent,16.0
election,vote_percent,18.5
election,vote_percent,19.5
election,seats,9.0
election,seats,10.0
election,seats,6.0
election,seats,7.0
election,place,1.0
election,place,2.0
election,place,3.0
representative,representative_id,1
representative,representative_id,2
representative,representative_id,3
representative,representative_id,4
representative,representative_id,5
representative,representative_id,6
representative,representative_id,7
representative,name,Jack Quinn
representative,name,Al Quie
representative,name,Dan Quayle
representative,name,James L. Quinn
representative,name,Jimmy Quillen
representative,name,John Quayle
representative,name,James M. Quigley
representative,state,Minnesota
representative,state,Indiana
representative,state,Tennessee
representative,state,Pennsylvania
representative,state,New York
representative,party,Democratic
representative,party,Republican
representative,lifespan,1947–
representative,lifespan,1923–
representative,lifespan,1951–
representative,lifespan,1868–1930
representative,lifespan,1918–
representative,lifespan,1916–2003
representative,lifespan,1875–1960
companies,id,1
companies,id,2
companies,id,3
companies,id,4
companies,id,5
companies,id,6
companies,id,7
companies,id,8
companies,id,9
companies,id,10
companies,id,11
companies,id,12
companies,id,13
companies,id,14
companies,id,15
companies,id,16
companies,id,17
companies,id,18
companies,id,19
companies,name,HSBC
companies,name,PetroChina
companies,name,AT&T Inc.
companies,name,Gazprom
companies,name,Wells Fargo
companies,name,Industrial and Commercial Bank of China
companies,name,Royal Dutch Shell
companies,name,ExxonMobil
companies,name,JPMorgan Chase
companies,name,Petrobras
companies,name,Citigroup
companies,name,BNP Paribas
companies,name,Santander Group
companies,name,China Construction Bank
companies,name,Walmart
companies,name,General Electric
companies,name,Total
companies,name,Chevron
companies,name,Berkshire Hathaway
companies,headquarters,USA
companies,headquarters,France
companies,headquarters,Russia
companies,headquarters,Netherlands
companies,headquarters,Brazil
companies,headquarters,China
companies,headquarters,UK
companies,headquarters,Spain
companies,industry,Oil and gas
companies,industry,Telecommunications
companies,industry,Conglomerate
companies,industry,Retailing
companies,industry,Banking
companies,sales_billion,130.4
companies,sales_billion,98.7
companies,sales_billion,69.2
companies,sales_billion,421.8
companies,sales_billion,103.3
companies,sales_billion,136.2
companies,sales_billion,109.7
companies,sales_billion,111.5
companies,sales_billion,124.3
companies,sales_billion,369.1
companies,sales_billion,188.1
companies,sales_billion,115.5
companies,sales_billion,341.6
companies,sales_billion,189.6
companies,sales_billion,121.3
companies,sales_billion,58.2
companies,sales_billion,156.2
companies,sales_billion,93.2
companies,sales_billion,222.3
companies,profits_billion,14.2
companies,profits_billion,10.6
companies,profits_billion,11.6
companies,profits_billion,10.5
companies,profits_billion,13.3
companies,profits_billion,13.0
companies,profits_billion,12.4
companies,profits_billion,12.8
companies,profits_billion,17.4
companies,profits_billion,18.8
companies,profits_billion,19.9
companies,profits_billion,20.1
companies,profits_billion,21.2
companies,profits_billion,19.0
companies,profits_billion,15.6
companies,profits_billion,16.4
companies,profits_billion,25.7
companies,profits_billion,30.5
companies,assets_billion,1408.0
companies,assets_billion,192.8
companies,assets_billion,1570.6
companies,assets_billion,2467.9
companies,assets_billion,2117.6
companies,assets_billion,1258.1
companies,assets_billion,268.5
companies,assets_billion,302.5
companies,assets_billion,751.2
companies,assets_billion,1723.5
companies,assets_billion,372.2
companies,assets_billion,275.9
companies,assets_billion,180.7
companies,assets_billion,2680.7
companies,assets_billion,313.2
companies,assets_billion,251.3
companies,assets_billion,317.2
companies,assets_billion,184.8
companies,assets_billion,1913.9
companies,market_value_billion,407.2
companies,market_value_billion,186.5
companies,market_value_billion,211
companies,market_value_billion,238.8
companies,market_value_billion,132.8
companies,market_value_billion,187.3
companies,market_value_billion,88
companies,market_value_billion,200.6
companies,market_value_billion,239.5
companies,market_value_billion,138
companies,market_value_billion,216.2
companies,market_value_billion,224.8
companies,market_value_billion,182.2
companies,market_value_billion,320.8
companies,market_value_billion,172.9
companies,market_value_billion,94.7
companies,market_value_billion,168.2
companies,market_value_billion,212.9
companies,market_value_billion,170.6
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,building_id,1
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,building_id,2
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,building_id,3
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,building_id,4
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,building_id,5
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,building_id,6
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,building_id,7
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,building_id,8
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,building_id,9
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,building_id,10
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,building_id,11
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,company_id,1
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,company_id,2
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,company_id,3
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,company_id,4
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,company_id,5
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,company_id,7
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,company_id,9
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,company_id,10
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,company_id,11
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,company_id,19
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,move_in_year,2019
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,move_in_year,2020
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,move_in_year,2021
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,move_in_year,2022
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,move_in_year,2023
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,move_in_year,2024
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,move_in_year,2025
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,move_in_year,2026
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,move_in_year,2027
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,move_in_year,2028
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,move_in_year,2029
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,move_in_year,2031
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,city,Mexico City
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,city,Monterrey
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,height,200
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,height,73
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,height,330
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,height,300
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,height,210
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,height,50
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,height,150
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,height,220
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,stories,67
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,stories,100
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,stories,6
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,stories,42
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,stories,44
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,stories,50
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,stories,20
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,stories,57
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,stories,59
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,stories,60
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,status,on-hold
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,status,under construction
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,status,proposed
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,headquarters,USA
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,headquarters,France
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,headquarters,Netherlands
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,headquarters,Brazil
office_locations as t1 join buildings as t2 on t1.building_id = t2.id join companies as t3 on t1.company_id = t3.id,headquarters,China
